latitude,longitude,elevation,time,hdop,vdop,speed,azimuth
45.162029,-84.938045,325.628424,2023-12-14 14:57:16-05:00,1.0,0.0,8.161191,245.800000
45.161986,-84.938177,328.817883,2023-12-14 14:57:19-05:00,1.0,0.0,7.864158,243.600000
45.161938,-84.938309,331.413422,2023-12-14 14:57:22-05:00,1.0,0.0,7.804049,243.200000
45.161892,-84.938431,334.424903,2023-12-14 14:57:25-05:00,1.0,0.0,8.774875,243.100000
45.161846,-84.938563,335.969458,2023-12-14 14:57:28-05:00,1.0,0.0,8.811384,244.800000
45.161801,-84.938684,337.386061,2023-12-14 14:57:31-05:00,1.0,0.0,8.560986,244.200000
45.161754,-84.93881,338.55124,2023-12-14 14:57:34-05:00,1.0,0.0,8.481219,242.300000
45.161706,-84.938937,340.189551,2023-12-14 14:57:37-05:00,1.0,0.0,8.539113,242.100000
45.161657,-84.939073,341.876977,2023-12-14 14:57:40-05:00,1.0,0.0,8.529409,243.100000
45.161613,-84.939221,342.47958,2023-12-14 14:57:43-05:00,1.0,0.0,8.604382,243.800000
45.161561,-84.939327,344.18054,2023-12-14 14:57:48-05:00,1.0,0.0,0.0,242.900000
45.161561,-84.939327,344.18054,2023-12-14 14:57:48-05:00,1.0,0.0,0.0,242.900000
45.161473,-84.939365,348.778914,2023-12-14 14:57:58-05:00,1.0,0.0,4.879762,149.800000
45.161415,-84.939267,350.438434,2023-12-14 14:58:04-05:00,0.0,0.0,3.83895,79.700000
45.161345,-84.939148,349.154926,2023-12-14 14:59:01-05:00,0.0,0.0,6.074179,133.500000
45.161262,-84.939007,348.109699,2023-12-14 14:59:04-05:00,0.0,0.0,13.216289,124.700000
45.161199,-84.938865,347.977681,2023-12-14 14:59:06-05:00,0.0,0.0,13.216289,122.000000
45.161135,-84.938767,345.441112,2023-12-14 14:59:08-05:00,0.0,0.0,14.265437,134.900000
45.161042,-84.938619,344.065391,2023-12-14 14:59:10-05:00,1.0,0.0,17.95085,125.200000
45.160962,-84.93843,343.22109,2023-12-14 14:59:12-05:00,1.0,0.0,19.121446,114.900000
45.160921,-84.93822,342.313427,2023-12-14 14:59:14-05:00,1.0,0.0,18.278304,104.400000
45.16089,-84.938029,340.813606,2023-12-14 14:59:16-05:00,1.0,0.0,15.427863,106.100000
45.160866,-84.937854,340.038338,2023-12-14 14:59:18-05:00,1.0,0.0,15.262491,91.500000
45.16088,-84.937679,338.463063,2023-12-14 14:59:20-05:00,1.0,0.0,14.001172,76.200000
45.160902,-84.937523,337.171562,2023-12-14 14:59:22-05:00,1.0,0.0,13.986795,89.500000
45.160895,-84.93737,336.372096,2023-12-14 14:59:24-05:00,1.0,0.0,13.931926,98.800000
45.160872,-84.937206,334.660582,2023-12-14 14:59:26-05:00,0.0,0.0,14.74923,90.500000
45.160861,-84.937049,334.169231,2023-12-14 14:59:28-05:00,0.0,0.0,13.656073,94.900000
45.160937,-84.936947,328.570126,2023-12-14 14:59:36-05:00,0.0,0.0,0.0,66.600000
45.160937,-84.936947,328.570126,2023-12-14 14:59:36-05:00,0.0,0.0,0.0,66.600000
45.160967,-84.936794,326.567018,2023-12-14 14:59:39-05:00,0.0,0.0,8.232787,71.000000
45.160991,-84.936666,325.205478,2023-12-14 14:59:41-05:00,0.0,0.0,10.049107,79.800000
45.161038,-84.936555,323.396563,2023-12-14 14:59:43-05:00,0.0,0.0,10.001013,52.200000
45.16111,-84.936426,310.974449,2023-12-14 14:59:47-05:00,0.0,0.0,6.727635,69.500000
45.16114,-84.936306,308.758741,2023-12-14 14:59:49-05:00,0.0,0.0,9.735708,72.300000
45.161124,-84.936174,306.418799,2023-12-14 14:59:51-05:00,0.0,0.0,11.178926,94.300000
45.161173,-84.93602,302.80564,2023-12-14 14:59:53-05:00,0.0,0.0,13.496032,68.500000
45.161208,-84.935869,299.2108,2023-12-14 14:59:55-05:00,0.0,0.0,13.673559,66.900000
45.161304,-84.935825,298.059285,2023-12-14 14:59:57-05:00,0.0,0.0,11.2085,23.300000
45.161379,-84.935685,292.756372,2023-12-14 15:00:01-05:00,0.0,0.0,9.439932,55.900000
45.161405,-84.93554,289.520694,2023-12-14 15:00:03-05:00,0.0,0.0,12.391343,70.300000
45.161483,-84.935439,286.780651,2023-12-14 15:00:05-05:00,0.0,0.0,11.88557,44.500000
45.161551,-84.935346,282.873373,2023-12-14 15:00:24-05:00,0.0,0.0,0.0,41.400000
45.161551,-84.935346,282.873373,2023-12-14 15:00:24-05:00,0.0,0.0,0.0,41.400000
45.161624,-84.935186,277.843216,2023-12-14 15:00:27-05:00,0.0,0.0,11.453818,59.400000
45.161717,-84.93509,274.717045,2023-12-14 15:00:29-05:00,0.0,0.0,13.565093,38.700000
45.161797,-84.93491,269.983666,2023-12-14 15:00:31-05:00,0.0,0.0,18.065146,53.400000
45.161918,-84.934763,264.535804,2023-12-14 15:00:33-05:00,0.0,0.0,18.865462,45.000000
45.162005,-84.934564,259.743552,2023-12-14 15:00:35-05:00,0.0,0.0,20.075069,51.500000
45.16212,-84.934414,255.190128,2023-12-14 15:00:37-05:00,0.0,0.0,19.814522,45.200000
45.162224,-84.934212,248.180925,2023-12-14 15:00:39-05:00,0.0,0.0,21.594924,52.500000
45.162286,-84.934096,245.416984,2023-12-14 15:00:40-05:00,0.0,0.0,23.850224,51.500000
45.162343,-84.933994,243.294024,2023-12-14 15:00:41-05:00,0.0,0.0,23.282541,52.800000
45.162385,-84.933871,240.818847,2023-12-14 15:00:42-05:00,0.0,0.0,23.414791,59.300000
45.162439,-84.933749,238.623162,2023-12-14 15:00:43-05:00,0.0,0.0,24.50793,58.500000
45.162505,-84.933635,236.648621,2023-12-14 15:00:44-05:00,0.0,0.0,25.165399,54.400000
45.162584,-84.933524,235.492485,2023-12-14 15:00:45-05:00,0.0,0.0,26.038542,49.100000
45.162649,-84.933422,234.48293,2023-12-14 15:00:46-05:00,0.0,0.0,24.996835,49.200000
45.162696,-84.933304,233.557409,2023-12-14 15:00:47-05:00,0.0,0.0,24.292719,55.200000
45.162817,-84.933109,230.368825,2023-12-14 15:00:49-05:00,0.0,0.0,23.03029,48.800000
45.1629,-84.933035,228.427204,2023-12-14 15:00:50-05:00,0.0,0.0,23.698803,39.800000
45.162983,-84.932967,227.272757,2023-12-14 15:00:51-05:00,0.0,0.0,23.40013,36.200000
45.163078,-84.932755,224.931279,2023-12-14 15:00:53-05:00,0.0,0.0,22.256856,50.600000
45.163217,-84.932621,222.772754,2023-12-14 15:00:55-05:00,0.0,0.0,20.86173,37.900000
45.163361,-84.932514,220.72658,2023-12-14 15:00:57-05:00,0.0,0.0,20.287809,29.700000
45.163498,-84.932462,219.303815,2023-12-14 15:00:59-05:00,0.0,0.0,17.678074,15.600000
45.163604,-84.932443,219.933838,2023-12-14 15:01:01-05:00,0.0,0.0,14.233724,13.100000
